date,t1,tVal,bin,windowSize
2018-11-24 23:00:00,2018-11-25 10:00:00,-3.6764992139595374,-1.0,11
2018-11-25 00:00:00,2018-11-25 05:00:00,-5.963690151900538,-1.0,5
2018-11-25 01:00:00,2018-11-25 10:00:00,-2.607107077043364,-1.0,9
2018-11-25 02:00:00,2018-11-25 21:00:00,2.4991813511255048,1.0,19
2018-11-25 03:00:00,2018-11-25 22:00:00,3.812876839927074,1.0,19
2018-11-25 04:00:00,2018-11-25 23:00:00,4.889063726374689,1.0,19
2018-11-25 05:00:00,2018-11-26 00:00:00,5.191766865927157,1.0,19
2018-11-25 06:00:00,2018-11-26 01:00:00,5.424340570314178,1.0,19
2018-11-25 07:00:00,2018-11-26 02:00:00,5.636208556445796,1.0,19
2018-11-25 08:00:00,2018-11-26 03:00:00,5.87611069360658,1.0,19
2018-11-25 09:00:00,2018-11-26 04:00:00,6.038775483651417,1.0,19
2018-11-25 10:00:00,2018-11-26 05:00:00,5.656472860712859,1.0,19
2018-11-25 11:00:00,2018-11-26 06:00:00,5.173150953493286,1.0,19
2018-11-25 12:00:00,2018-11-26 07:00:00,5.850684836539787,1.0,19
2018-11-25 13:00:00,2018-11-26 08:00:00,5.433137243854763,1.0,19
2018-11-25 14:00:00,2018-11-26 08:00:00,5.114022938204552,1.0,18
2018-11-25 15:00:00,2018-11-26 07:00:00,5.172380843317354,1.0,16
2018-11-25 16:00:00,2018-11-26 01:00:00,5.2905003824522865,1.0,9
2018-11-25 17:00:00,2018-11-26 00:00:00,5.333677319655037,1.0,7
2018-11-25 18:00:00,2018-11-25 23:00:00,4.733814508913401,1.0,5
2018-11-25 19:00:00,2018-11-26 00:00:00,3.163384777714081,1.0,5
2018-11-25 20:00:00,2018-11-26 15:00:00,-1.8329887258294488,-1.0,19
2018-11-25 21:00:00,2018-11-26 16:00:00,-3.9646288101343345,-1.0,19
2018-11-25 22:00:00,2018-11-26 17:00:00,-5.442553936315081,-1.0,19
2018-11-25 23:00:00,2018-11-26 18:00:00,-5.636419777689605,-1.0,19
2018-11-26 00:00:00,2018-11-26 19:00:00,-5.962090590463963,-1.0,19
2018-11-26 01:00:00,2018-11-26 20:00:00,-6.329297138812547,-1.0,19
2018-11-26 02:00:00,2018-11-26 21:00:00,-7.022520216285507,-1.0,19
2018-11-26 03:00:00,2018-11-26 22:00:00,-8.488850703710916,-1.0,19
2018-11-26 04:00:00,2018-11-26 23:00:00,-8.774119057135673,-1.0,19
2018-11-26 05:00:00,2018-11-26 23:00:00,-8.43327645022562,-1.0,18
2018-11-26 06:00:00,2018-11-26 23:00:00,-8.542789693750132,-1.0,17
2018-11-26 07:00:00,2018-11-26 23:00:00,-7.915472523633917,-1.0,16
2018-11-26 08:00:00,2018-11-26 23:00:00,-6.811657251001421,-1.0,15
2018-11-26 09:00:00,2018-11-26 23:00:00,-5.855417232468356,-1.0,14
2018-11-26 10:00:00,2018-11-26 23:00:00,-5.059558543479308,-1.0,13
2018-11-26 11:00:00,2018-11-26 16:00:00,-5.200343054144064,-1.0,5
2018-11-26 12:00:00,2018-11-26 17:00:00,-3.6721210848460757,-1.0,5
2018-11-26 13:00:00,2018-11-26 23:00:00,-2.50593948397191,-1.0,10
2018-11-26 14:00:00,2018-11-26 23:00:00,-1.482267061577546,-1.0,9
2018-11-26 15:00:00,2018-11-26 20:00:00,1.8183818381162256,1.0,5
2018-11-26 16:00:00,2018-11-27 08:00:00,1.0143822372308042,1.0,16
2018-11-26 17:00:00,2018-11-26 23:00:00,-2.223616328824287,-1.0,6
2018-11-26 18:00:00,2018-11-26 23:00:00,-2.340894713950859,-1.0,5
2018-11-26 19:00:00,2018-11-27 00:00:00,-1.1372017207124807,-1.0,5
2018-11-26 20:00:00,2018-11-27 08:00:00,1.777040471162977,1.0,12
2018-11-26 21:00:00,2018-11-27 08:00:00,2.9624077022630475,1.0,11
2018-11-26 22:00:00,2018-11-27 08:00:00,2.411858182880308,1.0,10
2018-11-26 23:00:00,2018-11-27 08:00:00,1.7362494009156113,1.0,9
2018-11-27 00:00:00,2018-11-27 18:00:00,-1.4619313650598305,-1.0,18
2018-11-27 01:00:00,2018-11-27 08:00:00,1.4434494493401104,1.0,7
2018-11-27 02:00:00,2018-11-27 08:00:00,2.742297759098431,1.0,6
2018-11-27 03:00:00,2018-11-27 08:00:00,1.6651594023872613,1.0,5
2018-11-27 04:00:00,2018-11-27 12:00:00,-1.2284832938849353,-1.0,8
2018-11-27 05:00:00,2018-11-27 12:00:00,-2.1863269414919966,-1.0,7
2018-11-27 06:00:00,2018-11-27 12:00:00,-2.3758340624300924,-1.0,6
2018-11-27 07:00:00,2018-11-28 02:00:00,3.0957632424811843,1.0,19
2018-11-27 08:00:00,2018-11-28 03:00:00,5.4200046642819135,1.0,19
2018-11-27 09:00:00,2018-11-28 04:00:00,8.800403143226806,1.0,19
2018-11-27 10:00:00,2018-11-28 04:00:00,8.158754730887392,1.0,18
2018-11-27 11:00:00,2018-11-28 04:00:00,7.24204655254824,1.0,17
2018-11-27 12:00:00,2018-11-28 04:00:00,7.570432708348423,1.0,16
2018-11-27 13:00:00,2018-11-28 08:00:00,7.947006105845094,1.0,19
2018-11-27 14:00:00,2018-11-28 09:00:00,9.609170359197154,1.0,19
2018-11-27 15:00:00,2018-11-28 04:00:00,13.229524341206584,1.0,13
2018-11-27 16:00:00,2018-11-28 04:00:00,12.575920601173463,1.0,12
2018-11-27 17:00:00,2018-11-28 04:00:00,10.554722747233647,1.0,11
2018-11-27 18:00:00,2018-11-28 13:00:00,10.821200362284321,1.0,19
2018-11-27 19:00:00,2018-11-28 14:00:00,11.05382141222739,1.0,19
2018-11-27 20:00:00,2018-11-28 15:00:00,11.82875610671772,1.0,19
2018-11-27 21:00:00,2018-11-28 16:00:00,11.855755819179409,1.0,19
2018-11-27 22:00:00,2018-11-28 17:00:00,11.570470175451588,1.0,19
2018-11-27 23:00:00,2018-11-28 18:00:00,11.546339313993334,1.0,19
2018-11-28 00:00:00,2018-11-28 19:00:00,11.808508120633098,1.0,19
2018-11-28 01:00:00,2018-11-28 20:00:00,11.96161904881169,1.0,19
2018-11-28 02:00:00,2018-11-28 21:00:00,11.894806476770992,1.0,19
2018-11-28 03:00:00,2018-11-28 21:00:00,10.58955269070249,1.0,18
2018-11-28 04:00:00,2018-11-28 21:00:00,9.421658094931333,1.0,17
2018-11-28 05:00:00,2018-11-28 21:00:00,8.472934758584543,1.0,16
2018-11-28 06:00:00,2018-11-28 21:00:00,9.983023555465243,1.0,15
2018-11-28 07:00:00,2018-11-28 21:00:00,11.228681693852113,1.0,14
2018-11-28 08:00:00,2018-11-28 21:00:00,10.831845532268645,1.0,13
2018-11-28 09:00:00,2018-11-28 21:00:00,13.851539150817713,1.0,12
2018-11-28 10:00:00,2018-11-28 21:00:00,12.121473970455273,1.0,11
2018-11-28 11:00:00,2018-11-28 21:00:00,9.986191990798545,1.0,10
2018-11-28 12:00:00,2018-11-28 21:00:00,8.109811431482099,1.0,9
2018-11-28 13:00:00,2018-11-28 21:00:00,9.153336466442342,1.0,8
2018-11-28 14:00:00,2018-11-28 21:00:00,7.672696415427836,1.0,7
2018-11-28 15:00:00,2018-11-28 21:00:00,6.039663991540972,1.0,6
2018-11-28 16:00:00,2018-11-28 21:00:00,6.344217522863584,1.0,5
2018-11-28 17:00:00,2018-11-29 05:00:00,-2.646768656406369,-1.0,12
2018-11-28 18:00:00,2018-11-29 05:00:00,-4.21127873862468,-1.0,11
2018-11-28 19:00:00,2018-11-29 05:00:00,-6.1641029823926115,-1.0,10
2018-11-28 20:00:00,2018-11-29 04:00:00,-5.796160828969673,-1.0,8
2018-11-28 21:00:00,2018-11-29 04:00:00,-4.3804175917551795,-1.0,7
2018-11-28 22:00:00,2018-11-29 17:00:00,3.991703490456449,1.0,19
2018-11-28 23:00:00,2018-11-29 18:00:00,4.271549808683385,1.0,19
2018-11-29 00:00:00,2018-11-29 18:00:00,4.41383003206507,1.0,18
2018-11-29 01:00:00,2018-11-29 18:00:00,5.074121675501984,1.0,17
2018-11-29 02:00:00,2018-11-29 12:00:00,6.526992123356479,1.0,10
2018-11-29 03:00:00,2018-11-29 12:00:00,6.5673987852627755,1.0,9
2018-11-29 04:00:00,2018-11-29 12:00:00,7.993186366341638,1.0,8
2018-11-29 05:00:00,2018-11-29 12:00:00,6.30699165142321,1.0,7
2018-11-29 06:00:00,2018-11-29 12:00:00,4.9917369541801255,1.0,6
2018-11-29 07:00:00,2018-11-29 12:00:00,6.202235897836396,1.0,5
2018-11-29 08:00:00,2018-11-30 01:00:00,-2.2435466244824354,-1.0,17
2018-11-29 09:00:00,2018-11-30 01:00:00,-3.4920565885754082,-1.0,16
2018-11-29 10:00:00,2018-11-29 22:00:00,-4.917147825185428,-1.0,12
2018-11-29 11:00:00,2018-11-29 22:00:00,-4.428387861727004,-1.0,11
2018-11-29 12:00:00,2018-11-29 22:00:00,-3.835608793755753,-1.0,10
2018-11-29 13:00:00,2018-11-29 22:00:00,-2.935755069213572,-1.0,9
2018-11-29 14:00:00,2018-11-29 22:00:00,-4.090803972833843,-1.0,8
2018-11-29 15:00:00,2018-11-29 22:00:00,-3.747757909367766,-1.0,7
2018-11-29 16:00:00,2018-11-29 22:00:00,-3.5106941395427413,-1.0,6
2018-11-29 17:00:00,2018-11-29 22:00:00,-4.10996715219652,-1.0,5
2018-11-29 18:00:00,2018-11-30 13:00:00,-3.121889230088492,-1.0,19
2018-11-29 19:00:00,2018-11-30 06:00:00,4.130318705085429,1.0,11
2018-11-29 20:00:00,2018-11-30 06:00:00,4.919438855677504,1.0,10
2018-11-29 21:00:00,2018-11-30 16:00:00,-4.962374331523893,-1.0,19
2018-11-29 22:00:00,2018-11-30 17:00:00,-6.117868469477792,-1.0,19
2018-11-29 23:00:00,2018-11-30 18:00:00,-7.187428188242192,-1.0,19
2018-11-30 00:00:00,2018-11-30 19:00:00,-7.287135829596735,-1.0,19
2018-11-30 01:00:00,2018-11-30 20:00:00,-7.381682632053332,-1.0,19
2018-11-30 02:00:00,2018-11-30 16:00:00,-8.06449289309526,-1.0,14
2018-11-30 03:00:00,2018-11-30 16:00:00,-8.573681847412189,-1.0,13
2018-11-30 04:00:00,2018-11-30 16:00:00,-7.999464975832395,-1.0,12
2018-11-30 05:00:00,2018-11-30 14:00:00,-8.144985786291032,-1.0,9
2018-11-30 06:00:00,2018-11-30 15:00:00,-6.537416674195693,-1.0,9
2018-11-30 07:00:00,2018-11-30 15:00:00,-5.0324540214821765,-1.0,8
2018-11-30 08:00:00,2018-11-30 14:00:00,-4.021919907030644,-1.0,6
2018-11-30 09:00:00,2018-11-30 15:00:00,-2.8414561195721255,-1.0,6
2018-11-30 10:00:00,2018-11-30 23:00:00,-1.8919231190166248,-1.0,13
2018-11-30 11:00:00,2018-11-30 18:00:00,1.7335625651947462,1.0,7
2018-11-30 12:00:00,2018-11-30 18:00:00,1.4468062550386354,1.0,6
2018-11-30 13:00:00,2018-12-01 07:00:00,-1.7514951027951458,-1.0,18
2018-11-30 14:00:00,2018-11-30 19:00:00,1.3353416743908193,1.0,5
2018-11-30 15:00:00,2018-12-01 07:00:00,-1.6380514495542147,-1.0,16
2018-11-30 16:00:00,2018-11-30 23:00:00,-1.9938685661911864,-1.0,7
2018-11-30 17:00:00,2018-11-30 22:00:00,-4.0907184175180475,-1.0,5
2018-11-30 18:00:00,2018-12-01 13:00:00,3.059479891366233,1.0,19
2018-11-30 19:00:00,2018-12-01 14:00:00,4.028942872288737,1.0,19
2018-11-30 20:00:00,2018-12-01 15:00:00,4.926734874373968,1.0,19
2018-11-30 21:00:00,2018-12-01 16:00:00,5.904825752335969,1.0,19
2018-11-30 22:00:00,2018-12-01 17:00:00,7.178306982546272,1.0,19
2018-11-30 23:00:00,2018-12-01 18:00:00,7.501443555897327,1.0,19
2018-12-01 00:00:00,2018-12-01 19:00:00,8.11842239491768,1.0,19
2018-12-01 01:00:00,2018-12-01 20:00:00,8.902240951316134,1.0,19
2018-12-01 02:00:00,2018-12-01 20:00:00,9.535547672841684,1.0,18
2018-12-01 03:00:00,2018-12-01 20:00:00,9.702995228441033,1.0,17
2018-12-01 04:00:00,2018-12-01 20:00:00,9.311143100507767,1.0,16
2018-12-01 05:00:00,2018-12-01 20:00:00,8.988248912384186,1.0,15
2018-12-01 06:00:00,2018-12-01 18:00:00,8.412997052409443,1.0,12
2018-12-01 07:00:00,2018-12-01 18:00:00,7.458936579832169,1.0,11
2018-12-01 08:00:00,2018-12-01 18:00:00,6.100412105753846,1.0,10
2018-12-01 09:00:00,2018-12-01 18:00:00,4.874933988287732,1.0,9
2018-12-01 10:00:00,2018-12-01 20:00:00,3.802213277612038,1.0,10
2018-12-01 11:00:00,2018-12-01 20:00:00,3.3267039503072393,1.0,9
2018-12-01 12:00:00,2018-12-01 20:00:00,2.6249231937299435,1.0,8
2018-12-01 13:00:00,2018-12-01 18:00:00,3.085909139315518,1.0,5
2018-12-01 14:00:00,2018-12-02 08:00:00,-3.387341518770653,-1.0,18
2018-12-01 15:00:00,2018-12-02 08:00:00,-4.7743289921258,-1.0,17
2018-12-01 16:00:00,2018-12-02 08:00:00,-6.452318238931793,-1.0,16
2018-12-01 17:00:00,2018-12-02 12:00:00,-5.797230592434433,-1.0,19
2018-12-01 18:00:00,2018-12-02 13:00:00,-5.16582227284422,-1.0,19
2018-12-01 19:00:00,2018-12-02 14:00:00,-4.939184279551712,-1.0,19
2018-12-01 20:00:00,2018-12-02 14:00:00,-4.35371858752499,-1.0,18
2018-12-01 21:00:00,2018-12-02 14:00:00,-3.634061046479208,-1.0,17
2018-12-01 22:00:00,2018-12-02 17:00:00,-3.601169241184692,-1.0,19
2018-12-01 23:00:00,2018-12-02 18:00:00,-3.402946374232257,-1.0,19
2018-12-02 00:00:00,2018-12-02 07:00:00,-3.1743343525527683,-1.0,7
2018-12-02 01:00:00,2018-12-02 07:00:00,-3.775770754237348,-1.0,6
2018-12-02 02:00:00,2018-12-02 07:00:00,-5.194831175187821,-1.0,5
2018-12-02 03:00:00,2018-12-02 08:00:00,-1.895103053387477,-1.0,5
2018-12-02 04:00:00,2018-12-02 23:00:00,1.1701759908078828,1.0,19
2018-12-02 05:00:00,2018-12-02 10:00:00,1.9482922270541554,1.0,5
2018-12-02 06:00:00,2018-12-02 23:00:00,1.5776162304436958,1.0,17
2018-12-02 07:00:00,2018-12-02 23:00:00,1.3060326243908864,1.0,16
2018-12-02 08:00:00,2018-12-03 03:00:00,-1.6337845495459609,-1.0,19
2018-12-02 09:00:00,2018-12-03 04:00:00,-2.373168650485746,-1.0,19
2018-12-02 10:00:00,2018-12-02 23:00:00,3.1165379220918896,1.0,13
2018-12-02 11:00:00,2018-12-02 22:00:00,4.477815648245464,1.0,11
2018-12-02 12:00:00,2018-12-03 07:00:00,-4.222985079318771,-1.0,19
2018-12-02 13:00:00,2018-12-03 08:00:00,-5.02593188041214,-1.0,19
2018-12-02 14:00:00,2018-12-03 09:00:00,-5.408406067301653,-1.0,19
2018-12-02 15:00:00,2018-12-03 10:00:00,-5.966794406452638,-1.0,19
2018-12-02 16:00:00,2018-12-03 11:00:00,-6.064244186712769,-1.0,19
2018-12-02 17:00:00,2018-12-03 11:00:00,-5.902265417366674,-1.0,18
2018-12-02 18:00:00,2018-12-03 09:00:00,-6.061279938177592,-1.0,15
2018-12-02 19:00:00,2018-12-03 07:00:00,-6.69163201916336,-1.0,12
2018-12-02 20:00:00,2018-12-03 07:00:00,-7.722126009490151,-1.0,11
2018-12-02 21:00:00,2018-12-03 07:00:00,-8.457017892169182,-1.0,10
2018-12-02 22:00:00,2018-12-03 07:00:00,-6.835723605121666,-1.0,9
2018-12-02 23:00:00,2018-12-03 18:00:00,-5.738489068747426,-1.0,19
2018-12-03 00:00:00,2018-12-03 19:00:00,-5.570260465070624,-1.0,19
2018-12-03 01:00:00,2018-12-03 20:00:00,-5.593088040227674,-1.0,19
2018-12-03 02:00:00,2018-12-03 21:00:00,-5.3329452495791125,-1.0,19
2018-12-03 03:00:00,2018-12-03 22:00:00,-4.69426086926524,-1.0,19
2018-12-03 04:00:00,2018-12-03 23:00:00,-5.167734925212861,-1.0,19
2018-12-03 05:00:00,2018-12-04 00:00:00,-5.647539840038617,-1.0,19
2018-12-03 06:00:00,2018-12-04 00:00:00,-5.35155590687457,-1.0,18
2018-12-03 07:00:00,2018-12-04 00:00:00,-5.368262812504802,-1.0,17
2018-12-03 08:00:00,2018-12-03 21:00:00,-5.752357939756874,-1.0,13
2018-12-03 09:00:00,2018-12-03 21:00:00,-5.706874135461081,-1.0,12
2018-12-03 10:00:00,2018-12-03 21:00:00,-5.403302819251868,-1.0,11
2018-12-03 11:00:00,2018-12-03 20:00:00,-4.874409520042876,-1.0,9
2018-12-03 12:00:00,2018-12-03 17:00:00,-4.389829254237412,-1.0,5
2018-12-03 13:00:00,2018-12-03 20:00:00,-3.234818336374368,-1.0,7
2018-12-03 14:00:00,2018-12-03 20:00:00,-2.078713797215923,-1.0,6
2018-12-03 15:00:00,2018-12-04 10:00:00,3.921994934509323,1.0,19
2018-12-03 16:00:00,2018-12-04 11:00:00,4.823751049756427,1.0,19
2018-12-03 17:00:00,2018-12-04 12:00:00,5.292870925432881,1.0,19
2018-12-03 18:00:00,2018-12-04 13:00:00,5.51843558561583,1.0,19
2018-12-03 19:00:00,2018-12-04 14:00:00,6.217111172540673,1.0,19
2018-12-03 20:00:00,2018-12-04 15:00:00,7.10094383044042,1.0,19
2018-12-03 21:00:00,2018-12-04 16:00:00,6.541748760646115,1.0,19
2018-12-03 22:00:00,2018-12-04 15:00:00,6.184044135438407,1.0,17
2018-12-03 23:00:00,2018-12-04 15:00:00,6.586217461183633,1.0,16
2018-12-04 00:00:00,2018-12-04 15:00:00,6.686883803807946,1.0,15
2018-12-04 01:00:00,2018-12-04 15:00:00,5.958447687535293,1.0,14
2018-12-04 02:00:00,2018-12-04 15:00:00,5.896313124830525,1.0,13
2018-12-04 03:00:00,2018-12-04 10:00:00,6.18886395796055,1.0,7
2018-12-04 04:00:00,2018-12-04 09:00:00,6.063113973715495,1.0,5
2018-12-04 05:00:00,2018-12-04 10:00:00,4.167418938104874,1.0,5
2018-12-04 06:00:00,2018-12-04 15:00:00,2.661162047956009,1.0,9
2018-12-04 07:00:00,2018-12-05 02:00:00,-4.7400027933612625,-1.0,19
2018-12-04 08:00:00,2018-12-05 03:00:00,-5.672112661069818,-1.0,19
2018-12-04 09:00:00,2018-12-05 04:00:00,-6.414981561034305,-1.0,19
2018-12-04 10:00:00,2018-12-05 05:00:00,-6.925761313508146,-1.0,19
2018-12-04 11:00:00,2018-12-05 06:00:00,-7.043903593003469,-1.0,19
2018-12-04 12:00:00,2018-12-05 07:00:00,-7.305954057621868,-1.0,19
2018-12-04 13:00:00,2018-12-05 08:00:00,-7.713792502703636,-1.0,19
2018-12-04 14:00:00,2018-12-05 09:00:00,-7.926173189954082,-1.0,19
2018-12-04 15:00:00,2018-12-05 09:00:00,-7.121932909410496,-1.0,18
2018-12-04 16:00:00,2018-12-05 09:00:00,-7.130369921479951,-1.0,17
2018-12-04 17:00:00,2018-12-05 10:00:00,-6.172158883515541,-1.0,17
2018-12-04 18:00:00,2018-12-05 09:00:00,-5.9795396413787,-1.0,15
2018-12-04 19:00:00,2018-12-05 09:00:00,-5.631490155227272,-1.0,14
2018-12-04 20:00:00,2018-12-05 09:00:00,-4.952486898504765,-1.0,13
2018-12-04 21:00:00,2018-12-05 09:00:00,-4.2611263528848005,-1.0,12
2018-12-04 22:00:00,2018-12-05 09:00:00,-5.058810968376173,-1.0,11
2018-12-04 23:00:00,2018-12-05 09:00:00,-4.459259129877844,-1.0,10
2018-12-05 00:00:00,2018-12-05 05:00:00,-5.851057057737629,-1.0,5
2018-12-05 01:00:00,2018-12-05 20:00:00,-4.750824307267596,-1.0,19
2018-12-05 02:00:00,2018-12-05 21:00:00,-4.678317165257317,-1.0,19
2018-12-05 03:00:00,2018-12-05 22:00:00,-4.834944301466765,-1.0,19
2018-12-05 04:00:00,2018-12-05 23:00:00,-5.032233757028256,-1.0,19
2018-12-05 05:00:00,2018-12-06 00:00:00,-5.7549903195138405,-1.0,19
2018-12-05 06:00:00,2018-12-06 01:00:00,-6.231198514310472,-1.0,19
2018-12-05 07:00:00,2018-12-06 02:00:00,-6.241911038908445,-1.0,19
2018-12-05 08:00:00,2018-12-05 13:00:00,5.994072901842792,1.0,5
2018-12-05 09:00:00,2018-12-06 04:00:00,-5.935600801447996,-1.0,19
2018-12-05 10:00:00,2018-12-05 23:00:00,-5.83478324984883,-1.0,13
2018-12-05 11:00:00,2018-12-05 22:00:00,-5.636416649308145,-1.0,11
2018-12-05 12:00:00,2018-12-05 20:00:00,-5.487828563528718,-1.0,8
2018-12-05 13:00:00,2018-12-05 20:00:00,-4.430441331008022,-1.0,7
2018-12-05 14:00:00,2018-12-05 20:00:00,-3.1879164236056834,-1.0,6
2018-12-05 15:00:00,2018-12-05 22:00:00,-2.175375601540373,-1.0,7
2018-12-05 16:00:00,2018-12-06 10:00:00,3.2129195692982306,1.0,18
2018-12-05 17:00:00,2018-12-06 10:00:00,6.501078536878312,1.0,17
2018-12-05 18:00:00,2018-12-06 10:00:00,5.878068765676777,1.0,16
2018-12-05 19:00:00,2018-12-06 10:00:00,5.783461445017509,1.0,15
2018-12-05 20:00:00,2018-12-06 10:00:00,5.914783213889134,1.0,14
2018-12-05 21:00:00,2018-12-06 10:00:00,5.896340529762897,1.0,13
2018-12-05 22:00:00,2018-12-06 10:00:00,5.986081486795316,1.0,12
2018-12-05 23:00:00,2018-12-06 10:00:00,5.640988678389602,1.0,11
2018-12-06 00:00:00,2018-12-06 10:00:00,5.417799615284345,1.0,10
2018-12-06 01:00:00,2018-12-06 09:00:00,5.761641453382983,1.0,8
2018-12-06 02:00:00,2018-12-06 09:00:00,5.297381725003189,1.0,7
2018-12-06 03:00:00,2018-12-06 22:00:00,-5.584585724494949,-1.0,19
2018-12-06 04:00:00,2018-12-06 23:00:00,-6.69522940034386,-1.0,19
2018-12-06 05:00:00,2018-12-07 00:00:00,-8.601765509288414,-1.0,19
2018-12-06 06:00:00,2018-12-06 19:00:00,-9.94969025709854,-1.0,13
2018-12-06 07:00:00,2018-12-06 19:00:00,-10.033128407820174,-1.0,12
2018-12-06 08:00:00,2018-12-06 18:00:00,-11.271307911931268,-1.0,10
2018-12-06 09:00:00,2018-12-06 17:00:00,-11.739513616690399,-1.0,8
2018-12-06 10:00:00,2018-12-06 17:00:00,-12.015442581531866,-1.0,7
2018-12-06 11:00:00,2018-12-06 17:00:00,-10.41179439864362,-1.0,6
2018-12-06 12:00:00,2018-12-06 17:00:00,-16.26323233480382,-1.0,5
2018-12-06 13:00:00,2018-12-07 07:00:00,-8.080140644247887,-1.0,18
2018-12-06 14:00:00,2018-12-07 09:00:00,-7.547243575118852,-1.0,19
2018-12-06 15:00:00,2018-12-07 09:00:00,-6.7855201339955125,-1.0,18
2018-12-06 16:00:00,2018-12-07 09:00:00,-6.030036517171938,-1.0,17
2018-12-06 17:00:00,2018-12-07 09:00:00,-5.627686147330987,-1.0,16
2018-12-06 18:00:00,2018-12-07 05:00:00,-6.215529837109543,-1.0,11
2018-12-06 19:00:00,2018-12-07 05:00:00,-6.409628423036096,-1.0,10
2018-12-06 20:00:00,2018-12-07 04:00:00,-6.740820939991493,-1.0,8
2018-12-06 21:00:00,2018-12-07 04:00:00,-5.806132536574589,-1.0,7
2018-12-06 22:00:00,2018-12-07 03:00:00,-4.478535982646399,-1.0,5
2018-12-06 23:00:00,2018-12-07 04:00:00,-2.9186593734437816,-1.0,5
2018-12-07 00:00:00,2018-12-07 05:00:00,-2.564357550654254,-1.0,5
2018-12-07 01:00:00,2018-12-07 15:00:00,3.2198220410782312,1.0,14
2018-12-07 02:00:00,2018-12-07 15:00:00,3.1409956634488867,1.0,13
2018-12-07 03:00:00,2018-12-07 08:00:00,5.291796217726673,1.0,5
2018-12-07 04:00:00,2018-12-07 15:00:00,3.1607495192574655,1.0,11
2018-12-07 05:00:00,2018-12-07 15:00:00,2.2695382414173726,1.0,10
2018-12-07 06:00:00,2018-12-07 19:00:00,-2.747652375164907,-1.0,13
2018-12-07 07:00:00,2018-12-07 19:00:00,-2.626293434404044,-1.0,12
2018-12-07 08:00:00,2018-12-07 19:00:00,-2.523172852943576,-1.0,11
2018-12-07 09:00:00,2018-12-07 15:00:00,3.9408920123903384,1.0,6
2018-12-07 10:00:00,2018-12-07 15:00:00,3.1531148082786595,1.0,5
2018-12-07 11:00:00,2018-12-07 18:00:00,-3.1272789343054863,-1.0,7
2018-12-07 12:00:00,2018-12-07 18:00:00,-3.208181688763464,-1.0,6
2018-12-07 13:00:00,2018-12-07 18:00:00,-3.3400253478799655,-1.0,5
2018-12-07 14:00:00,2018-12-08 07:00:00,3.262006013155352,1.0,17
2018-12-07 15:00:00,2018-12-08 07:00:00,3.8217574811490285,1.0,16
2018-12-07 16:00:00,2018-12-08 05:00:00,5.101919929871604,1.0,13
2018-12-07 17:00:00,2018-12-08 05:00:00,5.170149852514425,1.0,12
2018-12-07 18:00:00,2018-12-08 05:00:00,4.139322740471844,1.0,11
2018-12-07 19:00:00,2018-12-08 05:00:00,3.2369182621047687,1.0,10
2018-12-07 20:00:00,2018-12-08 07:00:00,2.260427941791682,1.0,11
2018-12-07 21:00:00,2018-12-08 02:00:00,5.774477647052654,1.0,5
2018-12-07 22:00:00,2018-12-08 05:00:00,4.344088700100758,1.0,7
2018-12-07 23:00:00,2018-12-08 18:00:00,-4.979564255279806,-1.0,19
2018-12-08 00:00:00,2018-12-08 18:00:00,-6.836381440775514,-1.0,18
2018-12-08 01:00:00,2018-12-08 17:00:00,-8.678283314138001,-1.0,16
2018-12-08 02:00:00,2018-12-08 17:00:00,-8.02493905302711,-1.0,15
2018-12-08 03:00:00,2018-12-08 15:00:00,-8.405550536727537,-1.0,12
2018-12-08 04:00:00,2018-12-08 15:00:00,-8.537059280462909,-1.0,11
2018-12-08 05:00:00,2018-12-08 15:00:00,-8.162361383027903,-1.0,10
2018-12-08 06:00:00,2018-12-08 15:00:00,-6.571074539618719,-1.0,9
2018-12-08 07:00:00,2018-12-08 15:00:00,-5.440107404541801,-1.0,8
2018-12-08 08:00:00,2018-12-08 15:00:00,-4.0139770628585225,-1.0,7
2018-12-08 09:00:00,2018-12-08 22:00:00,-3.355202144492811,-1.0,13
2018-12-08 10:00:00,2018-12-08 15:00:00,-5.72243908124179,-1.0,5
2018-12-08 11:00:00,2018-12-08 22:00:00,-2.5839816427725544,-1.0,11
2018-12-08 12:00:00,2018-12-09 07:00:00,3.0384711307495285,1.0,19
2018-12-08 13:00:00,2018-12-09 08:00:00,3.833911090441312,1.0,19
2018-12-08 14:00:00,2018-12-08 19:00:00,4.411358796430246,1.0,5
2018-12-08 15:00:00,2018-12-09 09:00:00,3.6161297940402255,1.0,18
2018-12-08 16:00:00,2018-12-09 09:00:00,3.2293196302995892,1.0,17
2018-12-08 17:00:00,2018-12-09 12:00:00,3.4194876189574352,1.0,19
2018-12-08 18:00:00,2018-12-09 13:00:00,3.517479456037441,1.0,19
2018-12-08 19:00:00,2018-12-09 14:00:00,4.141254970737757,1.0,19
2018-12-08 20:00:00,2018-12-09 15:00:00,5.066997214831968,1.0,19
2018-12-08 21:00:00,2018-12-09 16:00:00,5.134208373048785,1.0,19
2018-12-08 22:00:00,2018-12-09 17:00:00,5.124090763907489,1.0,19
2018-12-08 23:00:00,2018-12-09 18:00:00,5.12635482412369,1.0,19
2018-12-09 00:00:00,2018-12-09 19:00:00,5.988125724187397,1.0,19
